filename,contorno,numeros,agujas
correct/reloj_068_aug21.png,0,0,1
correct/reloj_068_aug22.png,0,0,1
correct/reloj_068_aug23.png,0,0,1
correct/reloj_068_aug24.png,0,0,1
correct/reloj_068_aug25.png,0,0,1
correct/reloj_068_aug26.png,0,0,1
correct/reloj_068_aug27.png,0,0,1
correct/reloj_068_aug28.png,0,0,1
correct/reloj_068_aug29.png,0,0,1
correct/reloj_068_aug30.png,0,0,1
correct/reloj_068_aug31.png,0,0,1
correct/reloj_116_aug0.png,0,0,1
correct/reloj_116_aug1.png,0,0,1
correct/reloj_116_aug2.png,0,0,1
correct/reloj_116_aug3.png,0,0,1
correct/reloj_116_aug4.png,0,0,1
correct/reloj_116_aug5.png,0,0,1
correct/reloj_116_aug6.png,0,0,1
correct/reloj_116_aug7.png,0,0,1
correct/reloj_116_aug8.png,0,0,1
correct/reloj_116_aug9.png,0,0,1
correct/reloj_116_aug10.png,0,0,1
correct/reloj_116_aug11.png,0,0,1
correct/reloj_116_aug12.png,0,0,1
correct/reloj_116_aug13.png,0,0,1
correct/reloj_116_aug14.png,0,0,1
correct/reloj_116_aug15.png,0,0,1
correct/reloj_116_aug16.png,0,0,1
correct/reloj_116_aug17.png,0,0,1
correct/reloj_116_aug18.png,0,0,1
correct/reloj_116_aug19.png,0,0,1
correct/reloj_116_aug20.png,0,0,1
correct/reloj_116_aug21.png,0,0,1
correct/reloj_116_aug22.png,0,0,1
correct/reloj_116_aug23.png,0,0,1
correct/reloj_116_aug24.png,0,0,1
correct/reloj_116_aug25.png,0,0,1
correct/reloj_116_aug26.png,0,0,1
correct/reloj_116_aug27.png,0,0,1
correct/reloj_116_aug28.png,0,0,1
correct/reloj_116_aug29.png,0,0,1
correct/reloj_116_aug30.png,0,0,1
correct/reloj_116_aug31.png,0,0,1
correct/reloj_011_aug0.png,0,0,1
correct/reloj_011_aug1.png,0,0,1
correct/reloj_011_aug2.png,0,0,1
correct/reloj_011_aug3.png,0,0,1
correct/reloj_011_aug4.png,0,0,1
correct/reloj_011_aug5.png,0,0,1
correct/reloj_011_aug6.png,0,0,1
correct/reloj_011_aug7.png,0,0,1
correct/reloj_011_aug8.png,0,0,1
correct/reloj_011_aug9.png,0,0,1
correct/reloj_011_aug10.png,0,0,1
correct/reloj_011_aug11.png,0,0,1
correct/reloj_011_aug12.png,0,0,1
correct/reloj_011_aug13.png,0,0,1
correct/reloj_011_aug14.png,0,0,1
correct/reloj_011_aug15.png,0,0,1
correct/reloj_011_aug16.png,0,0,1
correct/reloj_011_aug17.png,0,0,1
correct/reloj_011_aug18.png,0,0,1
correct/reloj_011_aug19.png,0,0,1
correct/reloj_011_aug20.png,0,0,1
correct/reloj_011_aug21.png,0,0,1
correct/reloj_011_aug22.png,0,0,1
correct/reloj_011_aug23.png,0,0,1
correct/reloj_011_aug24.png,0,0,1
correct/reloj_011_aug25.png,0,0,1
correct/reloj_011_aug26.png,0,0,1
correct/reloj_011_aug27.png,0,0,1
correct/reloj_011_aug28.png,0,0,1
correct/reloj_011_aug29.png,0,0,1
correct/reloj_011_aug30.png,0,0,1
correct/reloj_011_aug31.png,0,0,1
correct/reloj_233_aug0.png,0,0,1
correct/reloj_233_aug1.png,0,0,1
correct/reloj_233_aug2.png,0,0,1
correct/reloj_233_aug3.png,0,0,1
correct/reloj_233_aug4.png,0,0,1
correct/reloj_233_aug5.png,0,0,1
correct/reloj_233_aug6.png,0,0,1
correct/reloj_233_aug7.png,0,0,1
correct/reloj_233_aug8.png,0,0,1
correct/reloj_233_aug9.png,0,0,1
correct/reloj_233_aug10.png,0,0,1
correct/reloj_233_aug11.png,0,0,1
correct/reloj_233_aug12.png,0,0,1
correct/reloj_233_aug13.png,0,0,1
correct/reloj_233_aug14.png,0,0,1
correct/reloj_233_aug15.png,0,0,1
correct/reloj_233_aug16.png,0,0,1
correct/reloj_233_aug17.png,0,0,1
correct/reloj_233_aug18.png,0,0,1
correct/reloj_233_aug19.png,0,0,1
correct/reloj_233_aug20.png,0,0,1
correct/reloj_233_aug21.png,0,0,1
correct/reloj_233_aug22.png,0,0,1
correct/reloj_233_aug23.png,0,0,1
correct/reloj_233_aug24.png,0,0,1
correct/reloj_233_aug25.png,0,0,1
correct/reloj_233_aug26.png,0,0,1
correct/reloj_233_aug27.png,0,0,1
correct/reloj_233_aug28.png,0,0,1
correct/reloj_233_aug29.png,0,0,1
correct/reloj_233_aug30.png,0,0,1
correct/reloj_233_aug31.png,0,0,1
correct/reloj_017_aug0.png,0,0,1
correct/reloj_017_aug1.png,0,0,1
correct/reloj_017_aug2.png,0,0,1
correct/reloj_017_aug3.png,0,0,1
correct/reloj_017_aug4.png,0,0,1
correct/reloj_017_aug5.png,0,0,1
correct/reloj_017_aug6.png,0,0,1
correct/reloj_017_aug7.png,0,0,1
correct/reloj_017_aug8.png,0,0,1
correct/reloj_017_aug9.png,0,0,1
correct/reloj_017_aug10.png,0,0,1
correct/reloj_017_aug11.png,0,0,1
correct/reloj_017_aug12.png,0,0,1
correct/reloj_017_aug13.png,0,0,1
correct/reloj_017_aug14.png,0,0,1
correct/reloj_017_aug15.png,0,0,1
correct/reloj_017_aug16.png,0,0,1
correct/reloj_017_aug17.png,0,0,1
correct/reloj_017_aug18.png,0,0,1
correct/reloj_017_aug19.png,0,0,1
correct/reloj_017_aug20.png,0,0,1
correct/reloj_017_aug21.png,0,0,1
correct/reloj_017_aug22.png,0,0,1
correct/reloj_017_aug23.png,0,0,1
correct/reloj_017_aug24.png,0,0,1
correct/reloj_017_aug25.png,0,0,1
correct/reloj_017_aug26.png,0,0,1
correct/reloj_017_aug27.png,0,0,1
correct/reloj_017_aug28.png,0,0,1
correct/reloj_017_aug29.png,0,0,1
correct/reloj_017_aug30.png,0,0,1
correct/reloj_017_aug31.png,0,0,1
correct/reloj_059_aug0.png,0,0,1
correct/reloj_059_aug1.png,0,0,1
correct/reloj_059_aug2.png,0,0,1
correct/reloj_059_aug3.png,0,0,1
correct/reloj_059_aug4.png,0,0,1
correct/reloj_059_aug5.png,0,0,1
correct/reloj_059_aug6.png,0,0,1
correct/reloj_059_aug7.png,0,0,1
correct/reloj_059_aug8.png,0,0,1
correct/reloj_059_aug9.png,0,0,1
correct/reloj_059_aug10.png,0,0,1
correct/reloj_059_aug11.png,0,0,1
correct/reloj_059_aug12.png,0,0,1
correct/reloj_059_aug13.png,0,0,1
correct/reloj_059_aug14.png,0,0,1
correct/reloj_059_aug15.png,0,0,1
correct/reloj_059_aug16.png,0,0,1
correct/reloj_059_aug17.png,0,0,1
correct/reloj_059_aug18.png,0,0,1
correct/reloj_059_aug19.png,0,0,1
correct/reloj_059_aug20.png,0,0,1
correct/reloj_059_aug21.png,0,0,1
correct/reloj_059_aug22.png,0,0,1
correct/reloj_059_aug23.png,0,0,1
correct/reloj_059_aug24.png,0,0,1
correct/reloj_059_aug25.png,0,0,1
correct/reloj_059_aug26.png,0,0,1
correct/reloj_059_aug27.png,0,0,1
correct/reloj_059_aug28.png,0,0,1
correct/reloj_059_aug29.png,0,0,1
correct/reloj_059_aug30.png,0,0,1
correct/reloj_059_aug31.png,0,0,1
correct/reloj_066_aug0.png,0,0,1
correct/reloj_066_aug1.png,0,0,1
correct/reloj_066_aug2.png,0,0,1
correct/reloj_066_aug3.png,0,0,1
correct/reloj_066_aug4.png,0,0,1
correct/reloj_066_aug5.png,0,0,1
correct/reloj_066_aug6.png,0,0,1
correct/reloj_066_aug7.png,0,0,1
correct/reloj_066_aug8.png,0,0,1
correct/reloj_066_aug9.png,0,0,1
correct/reloj_066_aug10.png,0,0,1
correct/reloj_066_aug11.png,0,0,1
correct/reloj_066_aug12.png,0,0,1
correct/reloj_066_aug13.png,0,0,1
correct/reloj_066_aug14.png,0,0,1
correct/reloj_066_aug15.png,0,0,1
correct/reloj_066_aug16.png,0,0,1
correct/reloj_066_aug17.png,0,0,1
correct/reloj_066_aug18.png,0,0,1
correct/reloj_066_aug19.png,0,0,1
correct/reloj_066_aug20.png,0,0,1
correct/reloj_066_aug21.png,0,0,1
correct/reloj_066_aug22.png,0,0,1
correct/reloj_066_aug23.png,0,0,1
correct/reloj_066_aug24.png,0,0,1
correct/reloj_066_aug25.png,0,0,1
correct/reloj_066_aug26.png,0,0,1
correct/reloj_066_aug27.png,0,0,1
correct/reloj_066_aug28.png,0,0,1
correct/reloj_066_aug29.png,0,0,1
correct/reloj_066_aug30.png,0,0,1
correct/reloj_066_aug31.png,0,0,1
correct/reloj_122_aug0.png,0,0,1
correct/reloj_122_aug1.png,0,0,1
correct/reloj_122_aug2.png,0,0,1
correct/reloj_122_aug3.png,0,0,1
correct/reloj_122_aug4.png,0,0,1
correct/reloj_122_aug5.png,0,0,1
correct/reloj_122_aug6.png,0,0,1
correct/reloj_122_aug7.png,0,0,1
correct/reloj_122_aug8.png,0,0,1
correct/reloj_122_aug9.png,0,0,1
correct/reloj_122_aug10.png,0,0,1
correct/reloj_122_aug11.png,0,0,1
correct/reloj_122_aug12.png,0,0,1
correct/reloj_122_aug13.png,0,0,1
correct/reloj_122_aug14.png,0,0,1
correct/reloj_122_aug15.png,0,0,1
correct/reloj_122_aug16.png,0,0,1
correct/reloj_122_aug17.png,0,0,1
correct/reloj_122_aug18.png,0,0,1
correct/reloj_122_aug19.png,0,0,1
correct/reloj_122_aug20.png,0,0,1
correct/reloj_122_aug21.png,0,0,1
correct/reloj_122_aug22.png,0,0,1
correct/reloj_122_aug23.png,0,0,1
correct/reloj_122_aug24.png,0,0,1
correct/reloj_122_aug25.png,0,0,1
correct/reloj_122_aug26.png,0,0,1
correct/reloj_122_aug27.png,0,0,1
correct/reloj_122_aug28.png,0,0,1
correct/reloj_122_aug29.png,0,0,1
correct/reloj_122_aug30.png,0,0,1
correct/reloj_122_aug31.png,0,0,1
correct/reloj_211_aug0.png,0,0,1
correct/reloj_211_aug1.png,0,0,1
correct/reloj_211_aug2.png,0,0,1
correct/reloj_211_aug3.png,0,0,1
correct/reloj_211_aug4.png,0,0,1
correct/reloj_211_aug5.png,0,0,1
correct/reloj_211_aug6.png,0,0,1
correct/reloj_211_aug7.png,0,0,1
correct/reloj_211_aug8.png,0,0,1
correct/reloj_211_aug9.png,0,0,1
correct/reloj_211_aug10.png,0,0,1
correct/reloj_211_aug11.png,0,0,1
correct/reloj_211_aug12.png,0,0,1
correct/reloj_211_aug13.png,0,0,1
correct/reloj_211_aug14.png,0,0,1
correct/reloj_211_aug15.png,0,0,1
correct/reloj_211_aug16.png,0,0,1
correct/reloj_211_aug17.png,0,0,1
correct/reloj_211_aug18.png,0,0,1
correct/reloj_211_aug19.png,0,0,1
correct/reloj_211_aug20.png,0,0,1
correct/reloj_211_aug21.png,0,0,1
correct/reloj_211_aug22.png,0,0,1
correct/reloj_211_aug23.png,0,0,1
correct/reloj_211_aug24.png,0,0,1
correct/reloj_211_aug25.png,0,0,1
correct/reloj_211_aug26.png,0,0,1
correct/reloj_211_aug27.png,0,0,1
correct/reloj_211_aug28.png,0,0,1
correct/reloj_211_aug29.png,0,0,1
correct/reloj_211_aug30.png,0,0,1
correct/reloj_211_aug31.png,0,0,1
correct/reloj_057_aug0.png,0,0,1
correct/reloj_057_aug1.png,0,0,1
correct/reloj_057_aug2.png,0,0,1
correct/reloj_057_aug3.png,0,0,1
correct/reloj_057_aug4.png,0,0,1
correct/reloj_057_aug5.png,0,0,1
correct/reloj_057_aug6.png,0,0,1
correct/reloj_057_aug7.png,0,0,1
correct/reloj_057_aug8.png,0,0,1
correct/reloj_057_aug9.png,0,0,1
correct/reloj_057_aug10.png,0,0,1
correct/reloj_057_aug11.png,0,0,1
correct/reloj_057_aug12.png,0,0,1
correct/reloj_057_aug13.png,0,0,1
correct/reloj_057_aug14.png,0,0,1
correct/reloj_057_aug15.png,0,0,1
correct/reloj_057_aug16.png,0,0,1
correct/reloj_057_aug17.png,0,0,1
correct/reloj_057_aug18.png,0,0,1
correct/reloj_057_aug19.png,0,0,1
correct/reloj_057_aug20.png,0,0,1
correct/reloj_057_aug21.png,0,0,1
correct/reloj_057_aug22.png,0,0,1
correct/reloj_057_aug23.png,0,0,1
correct/reloj_057_aug24.png,0,0,1
correct/reloj_057_aug25.png,0,0,1
correct/reloj_057_aug26.png,0,0,1
correct/reloj_057_aug27.png,0,0,1
correct/reloj_057_aug28.png,0,0,1
correct/reloj_057_aug29.png,0,0,1
correct/reloj_057_aug30.png,0,0,1
correct/reloj_057_aug31.png,0,0,1
correct/reloj_061_aug0.png,0,0,1
correct/reloj_061_aug1.png,0,0,1
correct/reloj_061_aug2.png,0,0,1
correct/reloj_061_aug3.png,0,0,1
correct/reloj_061_aug4.png,0,0,1
correct/reloj_061_aug5.png,0,0,1
correct/reloj_061_aug6.png,0,0,1
correct/reloj_061_aug7.png,0,0,1
correct/reloj_061_aug8.png,0,0,1
correct/reloj_061_aug9.png,0,0,1
correct/reloj_061_aug10.png,0,0,1
correct/reloj_061_aug11.png,0,0,1
correct/reloj_061_aug12.png,0,0,1
correct/reloj_061_aug13.png,0,0,1
correct/reloj_061_aug14.png,0,0,1
correct/reloj_061_aug15.png,0,0,1
correct/reloj_061_aug16.png,0,0,1
correct/reloj_061_aug17.png,0,0,1
correct/reloj_061_aug18.png,0,0,1
correct/reloj_061_aug19.png,0,0,1
correct/reloj_061_aug20.png,0,0,1
correct/reloj_061_aug21.png,0,0,1
correct/reloj_061_aug22.png,0,0,1
correct/reloj_061_aug23.png,0,0,1
correct/reloj_061_aug24.png,0,0,1
correct/reloj_061_aug25.png,0,0,1
correct/reloj_061_aug26.png,0,0,1
correct/reloj_061_aug27.png,0,0,1
correct/reloj_061_aug28.png,0,0,1
correct/reloj_061_aug29.png,0,0,1
correct/reloj_061_aug30.png,0,0,1
correct/reloj_061_aug31.png,0,0,1
correct/reloj_056_aug0.png,0,0,1
correct/reloj_056_aug1.png,0,0,1
correct/reloj_056_aug2.png,0,0,1
correct/reloj_056_aug3.png,0,0,1
correct/reloj_056_aug4.png,0,0,1
correct/reloj_056_aug5.png,0,0,1
correct/reloj_056_aug6.png,0,0,1
correct/reloj_056_aug7.png,0,0,1
correct/reloj_056_aug8.png,0,0,1
correct/reloj_056_aug9.png,0,0,1
correct/reloj_056_aug10.png,0,0,1
correct/reloj_056_aug11.png,0,0,1
correct/reloj_056_aug12.png,0,0,1
correct/reloj_056_aug13.png,0,0,1
correct/reloj_056_aug14.png,0,0,1
correct/reloj_056_aug15.png,0,0,1
correct/reloj_056_aug16.png,0,0,1
correct/reloj_056_aug17.png,0,0,1
correct/reloj_056_aug18.png,0,0,1
correct/reloj_056_aug19.png,0,0,1
correct/reloj_056_aug20.png,0,0,1
correct/reloj_056_aug21.png,0,0,1
correct/reloj_056_aug22.png,0,0,1
correct/reloj_056_aug23.png,0,0,1
correct/reloj_056_aug24.png,0,0,1
correct/reloj_056_aug25.png,0,0,1
correct/reloj_056_aug26.png,0,0,1
correct/reloj_056_aug27.png,0,0,1
correct/reloj_056_aug28.png,0,0,1
correct/reloj_056_aug29.png,0,0,1
correct/reloj_056_aug30.png,0,0,1
correct/reloj_056_aug31.png,0,0,1
correct/reloj_219_aug0.png,0,0,1
correct/reloj_219_aug1.png,0,0,1
correct/reloj_219_aug2.png,0,0,1
correct/reloj_219_aug3.png,0,0,1
correct/reloj_219_aug4.png,0,0,1
correct/reloj_219_aug5.png,0,0,1
correct/reloj_219_aug6.png,0,0,1
correct/reloj_219_aug7.png,0,0,1
correct/reloj_219_aug8.png,0,0,1
correct/reloj_219_aug9.png,0,0,1
correct/reloj_219_aug10.png,0,0,1
correct/reloj_219_aug11.png,0,0,1
correct/reloj_219_aug12.png,0,0,1
correct/reloj_219_aug13.png,0,0,1
correct/reloj_219_aug14.png,0,0,1
correct/reloj_219_aug15.png,0,0,1
correct/reloj_219_aug16.png,0,0,1
correct/reloj_219_aug17.png,0,0,1
correct/reloj_219_aug18.png,0,0,1
correct/reloj_219_aug19.png,0,0,1
correct/reloj_219_aug20.png,0,0,1
correct/reloj_219_aug21.png,0,0,1
correct/reloj_219_aug22.png,0,0,1
correct/reloj_219_aug23.png,0,0,1
correct/reloj_219_aug24.png,0,0,1
correct/reloj_219_aug25.png,0,0,1
correct/reloj_219_aug26.png,0,0,1
correct/reloj_219_aug27.png,0,0,1
correct/reloj_219_aug28.png,0,0,1
correct/reloj_219_aug29.png,0,0,1
correct/reloj_219_aug30.png,0,0,1
correct/reloj_219_aug31.png,0,0,1
correct/reloj_070_aug0.png,0,0,1
correct/reloj_070_aug1.png,0,0,1
correct/reloj_070_aug2.png,0,0,1
correct/reloj_070_aug3.png,0,0,1
correct/reloj_070_aug4.png,0,0,1
correct/reloj_070_aug5.png,0,0,1
correct/reloj_070_aug6.png,0,0,1
correct/reloj_070_aug7.png,0,0,1
correct/reloj_070_aug8.png,0,0,1
correct/reloj_070_aug9.png,0,0,1
correct/reloj_070_aug10.png,0,0,1
correct/reloj_070_aug11.png,0,0,1
correct/reloj_070_aug12.png,0,0,1
correct/reloj_070_aug13.png,0,0,1
correct/reloj_070_aug14.png,0,0,1
correct/reloj_070_aug15.png,0,0,1
correct/reloj_070_aug16.png,0,0,1
correct/reloj_070_aug17.png,0,0,1
correct/reloj_070_aug18.png,0,0,1
correct/reloj_070_aug19.png,0,0,1
correct/reloj_070_aug20.png,0,0,1
correct/reloj_070_aug21.png,0,0,1
correct/reloj_070_aug22.png,0,0,1
correct/reloj_070_aug23.png,0,0,1
correct/reloj_070_aug24.png,0,0,1
correct/reloj_070_aug25.png,0,0,1
correct/reloj_070_aug26.png,0,0,1
correct/reloj_070_aug27.png,0,0,1
correct/reloj_070_aug28.png,0,0,1
correct/reloj_070_aug29.png,0,0,1
correct/reloj_070_aug30.png,0,0,1
correct/reloj_070_aug31.png,0,0,1
correct/reloj_058_aug0.png,0,0,1
correct/reloj_058_aug1.png,0,0,1
correct/reloj_058_aug2.png,0,0,1
correct/reloj_058_aug3.png,0,0,1
correct/reloj_058_aug4.png,0,0,1
correct/reloj_058_aug5.png,0,0,1
correct/reloj_058_aug6.png,0,0,1
correct/reloj_058_aug7.png,0,0,1
correct/reloj_058_aug8.png,0,0,1
correct/reloj_058_aug9.png,0,0,1
correct/reloj_058_aug10.png,0,0,1
correct/reloj_058_aug11.png,0,0,1
correct/reloj_058_aug12.png,0,0,1
correct/reloj_058_aug13.png,0,0,1
correct/reloj_058_aug14.png,0,0,1
correct/reloj_058_aug15.png,0,0,1
correct/reloj_058_aug16.png,0,0,1
correct/reloj_058_aug17.png,0,0,1
correct/reloj_058_aug18.png,0,0,1
correct/reloj_058_aug19.png,0,0,1
correct/reloj_058_aug20.png,0,0,1
correct/reloj_058_aug21.png,0,0,1
correct/reloj_058_aug22.png,0,0,1
correct/reloj_058_aug23.png,0,0,1
correct/reloj_058_aug24.png,0,0,1
correct/reloj_058_aug25.png,0,0,1
correct/reloj_058_aug26.png,0,0,1
correct/reloj_058_aug27.png,0,0,1
correct/reloj_058_aug28.png,0,0,1
correct/reloj_058_aug29.png,0,0,1
correct/reloj_058_aug30.png,0,0,1
correct/reloj_058_aug31.png,0,0,1
correct/reloj_063_aug0.png,0,0,1
correct/reloj_063_aug1.png,0,0,1
correct/reloj_063_aug2.png,0,0,1
correct/reloj_063_aug3.png,0,0,1
correct/reloj_063_aug4.png,0,0,1
correct/reloj_063_aug5.png,0,0,1
correct/reloj_063_aug6.png,0,0,1
correct/reloj_063_aug7.png,0,0,1
correct/reloj_063_aug8.png,0,0,1
correct/reloj_063_aug9.png,0,0,1
correct/reloj_063_aug10.png,0,0,1
correct/reloj_063_aug11.png,0,0,1
correct/reloj_063_aug12.png,0,0,1
correct/reloj_063_aug13.png,0,0,1
correct/reloj_063_aug14.png,0,0,1
correct/reloj_063_aug15.png,0,0,1
correct/reloj_063_aug16.png,0,0,1
correct/reloj_063_aug17.png,0,0,1
correct/reloj_063_aug18.png,0,0,1
correct/reloj_063_aug19.png,0,0,1
correct/reloj_063_aug20.png,0,0,1
correct/reloj_063_aug21.png,0,0,1
correct/reloj_063_aug22.png,0,0,1
correct/reloj_063_aug23.png,0,0,1
correct/reloj_063_aug24.png,0,0,1
correct/reloj_063_aug25.png,0,0,1
correct/reloj_063_aug26.png,0,0,1
correct/reloj_063_aug27.png,0,0,1
correct/reloj_063_aug28.png,0,0,1
correct/reloj_063_aug29.png,0,0,1
correct/reloj_063_aug30.png,0,0,1
correct/reloj_063_aug31.png,0,0,1
correct/reloj_234_aug0.png,0,0,1
correct/reloj_234_aug1.png,0,0,1
correct/reloj_234_aug2.png,0,0,1
correct/reloj_234_aug3.png,0,0,1
correct/reloj_234_aug4.png,0,0,1
correct/reloj_234_aug5.png,0,0,1
correct/reloj_234_aug6.png,0,0,1
correct/reloj_234_aug7.png,0,0,1
correct/reloj_234_aug8.png,0,0,1
correct/reloj_234_aug9.png,0,0,1
correct/reloj_234_aug10.png,0,0,1
correct/reloj_234_aug11.png,0,0,1
correct/reloj_234_aug12.png,0,0,1
correct/reloj_234_aug13.png,0,0,1
correct/reloj_234_aug14.png,0,0,1
correct/reloj_234_aug15.png,0,0,1
correct/reloj_234_aug16.png,0,0,1
correct/reloj_234_aug17.png,0,0,1
correct/reloj_234_aug18.png,0,0,1
correct/reloj_234_aug19.png,0,0,1
correct/reloj_234_aug20.png,0,0,1
correct/reloj_234_aug21.png,0,0,1
correct/reloj_234_aug22.png,0,0,1
correct/reloj_234_aug23.png,0,0,1
correct/reloj_234_aug24.png,0,0,1
correct/reloj_234_aug25.png,0,0,1
correct/reloj_234_aug26.png,0,0,1
correct/reloj_234_aug27.png,0,0,1
correct/reloj_234_aug28.png,0,0,1
correct/reloj_234_aug29.png,0,0,1
correct/reloj_234_aug30.png,0,0,1
correct/reloj_234_aug31.png,0,0,1
correct/reloj_212_aug0.png,0,0,1
correct/reloj_212_aug1.png,0,0,1
correct/reloj_212_aug2.png,0,0,1
correct/reloj_212_aug3.png,0,0,1
correct/reloj_212_aug4.png,0,0,1
correct/reloj_212_aug5.png,0,0,1
correct/reloj_212_aug6.png,0,0,1
correct/reloj_212_aug7.png,0,0,1
correct/reloj_212_aug8.png,0,0,1
correct/reloj_212_aug9.png,0,0,1
correct/reloj_212_aug10.png,0,0,1
correct/reloj_212_aug11.png,0,0,1
correct/reloj_212_aug12.png,0,0,1
correct/reloj_212_aug13.png,0,0,1
correct/reloj_212_aug14.png,0,0,1
correct/reloj_212_aug15.png,0,0,1
correct/reloj_212_aug16.png,0,0,1
correct/reloj_212_aug17.png,0,0,1
correct/reloj_212_aug18.png,0,0,1
correct/reloj_212_aug19.png,0,0,1
correct/reloj_212_aug20.png,0,0,1
correct/reloj_212_aug21.png,0,0,1
correct/reloj_212_aug22.png,0,0,1
correct/reloj_212_aug23.png,0,0,1
correct/reloj_212_aug24.png,0,0,1
correct/reloj_212_aug25.png,0,0,1
correct/reloj_212_aug26.png,0,0,1
correct/reloj_212_aug27.png,0,0,1
correct/reloj_212_aug28.png,0,0,1
correct/reloj_212_aug29.png,0,0,1
correct/reloj_212_aug30.png,0,0,1
correct/reloj_212_aug31.png,0,0,1
correct/reloj_035_aug0.png,0,1,1
correct/reloj_035_aug1.png,0,1,1
correct/reloj_035_aug2.png,0,1,1
correct/reloj_035_aug3.png,0,1,1
correct/reloj_035_aug4.png,0,1,1
correct/reloj_035_aug5.png,0,1,1
correct/reloj_035_aug6.png,0,1,1
correct/reloj_035_aug7.png,0,1,1
correct/reloj_035_aug8.png,0,1,1
correct/reloj_035_aug9.png,0,1,1
correct/reloj_035_aug10.png,0,1,1
correct/reloj_035_aug11.png,0,1,1
correct/reloj_035_aug12.png,0,1,1
correct/reloj_035_aug13.png,0,1,1
correct/reloj_035_aug14.png,0,1,1
correct/reloj_035_aug15.png,0,1,1
correct/reloj_035_aug16.png,0,1,1
correct/reloj_035_aug17.png,0,1,1
correct/reloj_035_aug18.png,0,1,1
correct/reloj_035_aug19.png,0,1,1
correct/reloj_035_aug20.png,0,1,1
correct/reloj_035_aug21.png,0,1,1
correct/reloj_035_aug22.png,0,1,1
correct/reloj_035_aug23.png,0,1,1
correct/reloj_035_aug24.png,0,1,1
correct/reloj_035_aug25.png,0,1,1
correct/reloj_035_aug26.png,0,1,1
correct/reloj_035_aug27.png,0,1,1
correct/reloj_035_aug28.png,0,1,1
correct/reloj_035_aug29.png,0,1,1
correct/reloj_035_aug30.png,0,1,1
correct/reloj_035_aug31.png,0,1,1
correct/reloj_035_aug32.png,0,1,1
correct/reloj_035_aug33.png,0,1,1
correct/reloj_088_aug0.png,0,1,1
correct/reloj_088_aug1.png,0,1,1
correct/reloj_088_aug2.png,0,1,1
correct/reloj_088_aug3.png,0,1,1
correct/reloj_088_aug4.png,0,1,1
correct/reloj_088_aug5.png,0,1,1
correct/reloj_088_aug6.png,0,1,1
correct/reloj_088_aug7.png,0,1,1
correct/reloj_088_aug8.png,0,1,1
correct/reloj_088_aug9.png,0,1,1
correct/reloj_088_aug10.png,0,1,1
correct/reloj_088_aug11.png,0,1,1
correct/reloj_088_aug12.png,0,1,1
correct/reloj_088_aug13.png,0,1,1
correct/reloj_088_aug14.png,0,1,1
correct/reloj_088_aug15.png,0,1,1
correct/reloj_088_aug16.png,0,1,1
correct/reloj_088_aug17.png,0,1,1
correct/reloj_088_aug18.png,0,1,1
correct/reloj_088_aug19.png,0,1,1
correct/reloj_088_aug20.png,0,1,1
correct/reloj_088_aug21.png,0,1,1
correct/reloj_088_aug22.png,0,1,1
correct/reloj_088_aug23.png,0,1,1
correct/reloj_088_aug24.png,0,1,1
correct/reloj_088_aug25.png,0,1,1
correct/reloj_088_aug26.png,0,1,1
correct/reloj_088_aug27.png,0,1,1
correct/reloj_088_aug28.png,0,1,1
correct/reloj_088_aug29.png,0,1,1
correct/reloj_088_aug30.png,0,1,1
correct/reloj_088_aug31.png,0,1,1
correct/reloj_088_aug32.png,0,1,1
correct/reloj_088_aug33.png,0,1,1
correct/reloj_133_aug0.png,0,1,1
correct/reloj_133_aug1.png,0,1,1
correct/reloj_133_aug2.png,0,1,1
correct/reloj_133_aug3.png,0,1,1
correct/reloj_133_aug4.png,0,1,1
correct/reloj_133_aug5.png,0,1,1
correct/reloj_133_aug6.png,0,1,1
correct/reloj_133_aug7.png,0,1,1
correct/reloj_133_aug8.png,0,1,1
correct/reloj_133_aug9.png,0,1,1
correct/reloj_133_aug10.png,0,1,1
correct/reloj_133_aug11.png,0,1,1
correct/reloj_133_aug12.png,0,1,1
correct/reloj_133_aug13.png,0,1,1
correct/reloj_133_aug14.png,0,1,1
correct/reloj_133_aug15.png,0,1,1
correct/reloj_133_aug16.png,0,1,1
correct/reloj_133_aug17.png,0,1,1
correct/reloj_133_aug18.png,0,1,1
correct/reloj_133_aug19.png,0,1,1
correct/reloj_133_aug20.png,0,1,1
correct/reloj_133_aug21.png,0,1,1
correct/reloj_133_aug22.png,0,1,1
correct/reloj_133_aug23.png,0,1,1
correct/reloj_133_aug24.png,0,1,1
correct/reloj_133_aug25.png,0,1,1
correct/reloj_133_aug26.png,0,1,1
correct/reloj_133_aug27.png,0,1,1
correct/reloj_133_aug28.png,0,1,1
correct/reloj_133_aug29.png,0,1,1
correct/reloj_133_aug30.png,0,1,1
correct/reloj_133_aug31.png,0,1,1
correct/reloj_133_aug32.png,0,1,1
correct/reloj_133_aug33.png,0,1,1
correct/reloj_228_aug0.png,0,1,1
correct/reloj_228_aug1.png,0,1,1
correct/reloj_228_aug2.png,0,1,1
correct/reloj_228_aug3.png,0,1,1
correct/reloj_228_aug4.png,0,1,1
correct/reloj_228_aug5.png,0,1,1
correct/reloj_228_aug6.png,0,1,1
correct/reloj_228_aug7.png,0,1,1
